	In	InAmount	Out	OutAmount	All	AllAmount	Type
5'-Deoxyadenosine-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	7		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	7	Metabolite
5-Methylthio-D-ribose-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
Acetate-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58	20		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58	20	Metabolite
Blautia_coccoides_YL58	PAN.Folate-e0.N-acetylneuraminate (as sialic residue)	3	Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Cysteine-e0.L-Cysteine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.L-Lactate-e0.L-Methionine-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Cl--e0.Mg-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.Folate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.Urea-e0.Urea-e0.L-Phenylalanine.Riboflavin.PAN.Puryvate.N-acetylneuraminate (as sialic residue).D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.NH3-e0.NH3-e0.NH3-e0.Acetate-e0.Acetate-e0.Acetate-e0.Fumarate-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.Propionate-e0.Propanal-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.Formate-e0-e0.Phosphate-e0.Phosphate-e0.L-Glutamate-e0.Mn2+-e0.Mn2+-e0.Zn2+-e0.Zn2+-e0.L-Lysine-e0.L-Lysine-e0.Sulfate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Histidine-e0.L-Histidine-e0.L-Proline-e0.L-Proline-e0.Co2+-e0.Co2+-e0.L-Valine-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.fe3-e0.fe3-e0.Na+-e0.Na+-e0.Na+-e0.L-Alanine-e0.L-Cysteine-e0.L-Cysteine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.L-Asparagine-e0.L-Asparagine-e0.Ca2+-e0.Ca2+-e0.Cu2+-e0.Cu2+-e0.Fe2+-e0.Fe2+-e0.K+-e0.K+-e0.L-Methionine-e0.L-Methionine-e0.Cl--e0.Cl--e0.Mg-e0.Mg-e0.L-Serine-e0.O2-e0.O2-e0.Urea-e0.Urea-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.L-Phenylalanine.L-Phenylalanine.XAN-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.Na+-e0.Na+-e0.Na+-e0.Na+-e0.Na+-e0.Na+-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.K+-e0.K+-e0.K+-e0.K+-e0.K+-e0.K+-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.Urea-e0.Urea-e0.Urea-e0.Urea-e0.Urea-e0.Urea-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Phosphate-e0.L-Glutamate-e0.D-Glucose-e0.L-Aspartate-e0.L-Arginine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.L-Valine-e0.L-Threonine-e0.H+-e0.Uracil-e0.Na+-e0.L-Alanine-e0.L-Tyrosine-e0.Inosine-e0.NH3-e0.Acetate-e0.K+-e0.Succinate-e0.L-Serine-e0.CO2-e0.O2-e0.Urea-e0.Ethanol-e0.XAN-e0.L-Lysine-e0.Riboflavin	365	PAN.Folate-e0.N-acetylneuraminate (as sialic residue)Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Cysteine-e0.L-Cysteine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.L-Lactate-e0.L-Methionine-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Cl--e0.Mg-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.Folate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.Urea-e0.Urea-e0.L-Phenylalanine.Riboflavin.PAN.Puryvate.N-acetylneuraminate (as sialic residue).D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.NH3-e0.NH3-e0.NH3-e0.Acetate-e0.Acetate-e0.Acetate-e0.Fumarate-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.Propionate-e0.Propanal-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.Formate-e0-e0.Phosphate-e0.Phosphate-e0.L-Glutamate-e0.Mn2+-e0.Mn2+-e0.Zn2+-e0.Zn2+-e0.L-Lysine-e0.L-Lysine-e0.Sulfate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Histidine-e0.L-Histidine-e0.L-Proline-e0.L-Proline-e0.Co2+-e0.Co2+-e0.L-Valine-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.fe3-e0.fe3-e0.Na+-e0.Na+-e0.Na+-e0.L-Alanine-e0.L-Cysteine-e0.L-Cysteine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.L-Asparagine-e0.L-Asparagine-e0.Ca2+-e0.Ca2+-e0.Cu2+-e0.Cu2+-e0.Fe2+-e0.Fe2+-e0.K+-e0.K+-e0.L-Methionine-e0.L-Methionine-e0.Cl--e0.Cl--e0.Mg-e0.Mg-e0.L-Serine-e0.O2-e0.O2-e0.Urea-e0.Urea-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.L-Phenylalanine.L-Phenylalanine.XAN-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.L-Lysine-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.Phosphate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Histidine-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Proline-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.Na+-e0.Na+-e0.Na+-e0.Na+-e0.Na+-e0.Na+-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.K+-e0.K+-e0.K+-e0.K+-e0.K+-e0.K+-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.Urea-e0.Urea-e0.Urea-e0.Urea-e0.Urea-e0.Urea-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Phosphate-e0.L-Glutamate-e0.D-Glucose-e0.L-Aspartate-e0.L-Arginine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.L-Valine-e0.L-Threonine-e0.H+-e0.Uracil-e0.Na+-e0.L-Alanine-e0.L-Tyrosine-e0.Inosine-e0.NH3-e0.Acetate-e0.K+-e0.Succinate-e0.L-Serine-e0.CO2-e0.O2-e0.Urea-e0.Ethanol-e0.XAN-e0.L-Lysine-e0.Riboflavin	368	Microbe
CO2-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58	20		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1.Blautia_coccoides_YL58	20	Metabolite
Ca2+-e0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5		0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5	Metabolite
Cl--e0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5		0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5	Metabolite
Co2+-e0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5		0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5	Metabolite
Cu2+-e0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5		0	Enterococcus_faecalis_KB1.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Enterococcus_faecalis_KB1	5	Metabolite
Cytosine	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	2		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	2	Metabolite
