	0.0	2.8302156632387826e-06	0.10526699659232334	0.21053116296898347	0.3157953293456435	0.42105949572230367	0.5263236620989639	0.6315878284756239	0.736851994852284	0.8421161612289442	0.9473803276056043	1.0526444939822643	1.1579086603589244	1.2631728267355844	1.3684369931122446	1.4737011594889047	1.578965325865565	1.684229492242225	1.789493658618885	1.8947578249955452	2.0000219913722055	2.1052861577488655	2.2105503241255255	2.3119393412627067	2.4133283583998875	2.5147173755370686	2.61610639267425	2.7174954098114306	2.8188844269486117	2.920273444085793	3.0216624612229737	3.123051478360155	3.224440495497336	3.3258295126345168	3.427218529771698	3.528607546908879	3.62999656404606	3.7313855811832415	3.832774598320422	3.934163615457603	4.035552632594785	4.136941649731965	4.238330666869146	4.339719684006328	4.441108701143508	4.542497718280689	4.643886735417871	4.7452757525550515	4.846664769692232	4.948053786829414	5.049442803966595	5.150831821103775	5.252220838240957	5.353609855378138	5.4549988725153185	5.5563878896525	5.657776906789681	5.7591659239268616	5.860554941064043	5.961943958201224	6.063332975338405	6.164721992475586	6.266111009612768	6.367500026749948	6.468889043887129	6.570278061024311	6.671667078161491	6.7730560952986725	6.874445112435854	6.975834129573034	7.077223146710216	7.178612163847397	7.280001180984577	7.381390198121759	7.48277921525894	7.58416823239612	7.685557249533302	7.786946266670483	7.888335283807663	7.989724300944845	8.091113318082026	8.192502335219206	8.293891352356388	8.39528036949357	8.49666938663075	8.598058403767931	8.699447420905113	8.800836438042293	8.902225455179474	9.003614472316656	9.105003489453836	9.206392506591017	9.307781523728199	9.409170540865379	9.51055955800256	9.611948575139742	9.713337592276924	9.818882462023764	9.924427331770604	10.029972201517445	10.135517071264285	10.241061941011125	10.346606810757965	10.452151680504807	10.557696550251647	10.663241419998487	10.768786289745327	10.874331159492169	10.979876029239009	11.085420898985848	11.190965768732688	11.296510638479528	11.40205550822637	11.50760037797321	11.61314524772005	11.718690117466892	11.824234987213732	11.929779856960572	12.035324726707412	12.140869596454252	12.246414466201092	12.351959335947933	12.457504205694773	12.563049075441613	12.668593945188455	12.774138814935295	12.879683684682135	12.986864190380382	13.09404469607863	13.201225201776877	13.308405707475124	13.415586213173372	13.522766718871619	13.629947224569865	13.737127730268112	13.84430823596636	13.951488741664607	14.058669247362854	14.165849753061101	14.273030258759348	14.380210764457596	14.487391270155843	14.59457177585409	14.701752281552338	14.808932787250585	14.916113292948832	15.023293798647078	15.130474304345325	15.237654810043573	15.34483531574182	15.452015821440067	15.559196327138315	15.662470831158354	15.765745335178392	15.869019839198433	15.972294343218472	16.07556884723851	16.17884335125855	16.28211785527859	16.385392359298628	16.488666863318667	16.591941367338706	16.695215871358744	16.798490375378783	16.901764879398826	17.005039383418865	17.108313887438904	17.211588391458942	17.31486289547898	17.41813739949902	17.52141190351906	17.624686407539098	17.727960911559137	17.831235415579176	17.934509919599215	18.037784423619257	18.141058927639293	18.244333431659335	18.347607935679374	18.450882439699413	18.554156943719452	18.65743144773949	18.76070595175953	18.86398045577957	18.967254959799607	19.070529463819646	19.173803967839685	19.277078471859724	19.380352975879767	19.483627479899805	19.586901983919844	19.690176487939883	19.793450991959922	19.89672549597996	20.0
(CH3)3NO-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(R)-1,2-Propanediol-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1,2-Propanediol-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1,3-Propanediol-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1,4-beta-D-Xylan-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-Oxoglutarate-e0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-dehydrocholate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5'-Deoxyadenosine-e0	-0.000849	-0.000283	-0.0002848	-0.0002865	-0.0002881	-0.0002897	-0.0002911	-0.0002925	-0.0002938	-0.000295	-0.0002962	-0.0002972	-0.0002982	-0.000299	-0.0002999	-0.0003006	-0.0003012	-0.0003017	-0.0003021	-0.0003024	-0.0003026	-0.0003028	-0.0003028	-0.0002956	-0.0002885	-0.0002816	-0.0002748	-0.0002681	-0.0002615	-0.0002551	-0.0002488	-0.0002426	-0.0002365	-0.0002306	-0.0002247	-0.000219	-0.0002134	-0.0002079	-0.0002026	-0.0001973	-0.0001922	-0.0001872	-0.0001822	-0.0001774	-0.0001728	-0.0001682	-0.0001637	-0.0001593	-0.000155	-0.0001509	-0.0001468	-0.0001428	-0.0001389	-0.0001351	-0.0001314	-0.0001278	-0.0001243	-0.0001209	-0.0001175	-0.0001143	-0.0001111	-0.000108	-0.000105	-0.000102	-9.91e-05	-9.64e-05	-9.36e-05	-9.1e-05	-8.85e-05	-8.6e-05	-8.36e-05	-8.12e-05	-7.89e-05	-7.67e-05	-7.45e-05	-7.24e-05	-7.03e-05	-6.82e-05	-6.63e-05	-6.44e-05	-6.25e-05	-6.07e-05	-5.89e-05	-5.72e-05	-5.55e-05	-5.38e-05	-5.22e-05	-5.07e-05	-4.92e-05	-4.77e-05	-4.63e-05	-4.49e-05	-4.36e-05	-4.23e-05	-4.1e-05	-3.98e-05	-3.86e-05	-3.75e-05	-3.63e-05	-3.52e-05	-3.41e-05	-3.31e-05	-3.2e-05	-3.1e-05	-3.01e-05	-2.92e-05	-2.83e-05	-2.74e-05	-2.65e-05	-2.57e-05	-2.49e-05	-2.42e-05	-2.34e-05	-2.27e-05	-2.2e-05	-2.13e-05	-2.07e-05	-2.01e-05	-1.94e-05	-1.88e-05	-1.83e-05	-1.77e-05	-1.71e-05	-1.66e-05	-1.61e-05	-1.56e-05	-1.51e-05	-1.46e-05	-1.42e-05	-1.37e-05	-1.33e-05	-1.28e-05	-1.24e-05	-1.2e-05	-1.17e-05	-1.13e-05	-1.09e-05	-1.06e-05	-1.02e-05	-9.9e-06	-9.6e-06	-9.3e-06	-9e-06	-8.7e-06	-8.4e-06	-8.2e-06	-7.9e-06	-7.7e-06	-7.4e-06	-7.2e-06	-7e-06	-6.8e-06	-6.5e-06	-6.3e-06	-6.1e-06	-6e-06	-5.8e-06	-5.6e-06	-5.4e-06	-5.3e-06	-5.1e-06	-4.9e-06	-4.8e-06	-4.6e-06	-4.5e-06	-4.4e-06	-4.2e-06	-4.1e-06	-4e-06	-3.8e-06	-3.7e-06	-3.6e-06	-3.5e-06	-3.4e-06	-3.3e-06	-3.2e-06	-3.1e-06	-3e-06	-2.9e-06	-2.8e-06	-2.7e-06	-2.6e-06	-2.6e-06	-2.5e-06	-2.4e-06	-2.3e-06	-2.3e-06	-2.2e-06	-2.1e-06	-2.1e-06	-2e-06	-1.9e-06	-1.9e-06	-1.8e-06	-1.8e-06
5-Methylthio-D-ribose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
