	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
4-Hydroxybenzoate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
5-Aminolevulinate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
AMP	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Acetate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Ala-Ala	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
BIOT	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
CMP	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
CO2	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Ca2+	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Chorismate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Cl-	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Co2+	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
CoA	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Cu2+	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
D-Arabinose	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
D-Glucose	bc1009.bc1015.bc1015.bc1009	4	bc1015.bc1009	2	bc1009.bc1015.bc1015.bc1009bc1015.bc1009	6	Metabolite
Deoxycytidine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Deoxyguanosine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Folate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Formate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
GTP	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Glycerol	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Glycine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
H+	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
H2O	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
Heme	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
K+	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
L-Alanine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
L-Arginine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
L-Asparagine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
L-Aspartate	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
L-Cysteine	bc1009.bc1015.bc1015.bc1009	4		0	bc1009.bc1015.bc1015.bc1009	4	Metabolite
