	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1002->bc1001	bc1002	bc1001	-0.15236136794858168	O2	0.15236136794858168	-1.0	0.39033494328407453	-0.39033494328407453
bc1003->bc1001	bc1003	bc1001	-0.1523613679485816	O2	0.1523613679485816	-1.0	0.3903349432840744	-0.3903349432840744
bc1008->bc1001	bc1008	bc1001	-0.0034154906736591317	O2	0.0034154906736591317	-1.0	0.05844219942523666	-0.05844219942523666
bc1009->bc1001	bc1009	bc1001	-0.15236136794858157	O2	0.15236136794858157	-1.0	0.39033494328407436	-0.39033494328407436
bc1010->bc1001	bc1010	bc1001	-0.15236136794858224	O2	0.15236136794858224	-1.0	0.39033494328407525	-0.39033494328407525
bc1011->bc1001	bc1011	bc1001	-0.26940622446608276	O2	0.26940622446608276	-1.0	0.5190435670211921	-0.5190435670211921
bc1012->bc1001	bc1012	bc1001	-0.15236136794858154	O2	0.15236136794858154	-1.0	0.39033494328407436	-0.39033494328407436
bc1015->bc1001	bc1015	bc1001	-0.1523613679485819	O2	0.1523613679485819	-1.0	0.3903349432840748	-0.3903349432840748
bc1016->bc1001	bc1016	bc1001	-0.003415490649107333	O2	0.003415490649107333	-1.0	0.05844219921518468	-0.05844219921518468
bc1001->bc1002	bc1001	bc1002	-0.15290050085943388	O2	0.15290050085943388	-1.0	0.39102493636523217	-0.39102493636523217
bc1003->bc1002	bc1003	bc1002	-0.15290050085943346	O2	0.15290050085943346	-1.0	0.39102493636523167	-0.39102493636523167
bc1008->bc1002	bc1008	bc1002	-0.0034275764369577303	O2	0.0034275764369577303	-1.0	0.0585455074020008	-0.0585455074020008
bc1009->bc1002	bc1009	bc1002	-0.15290050085943344	O2	0.15290050085943344	-1.0	0.3910249363652316	-0.3910249363652316
bc1010->bc1002	bc1010	bc1002	-0.1529005008594341	O2	0.1529005008594341	-1.0	0.39102493636523245	-0.39102493636523245
bc1011->bc1002	bc1011	bc1002	-0.2703595222997372	O2	0.2703595222997372	-1.0	0.5199610776776827	-0.5199610776776827
bc1012->bc1002	bc1012	bc1002	-0.1529005008594334	O2	0.1529005008594334	-1.0	0.39102493636523156	-0.39102493636523156
bc1015->bc1002	bc1015	bc1002	-0.15290050085943377	O2	0.15290050085943377	-1.0	0.39102493636523206	-0.39102493636523206
bc1016->bc1002	bc1016	bc1002	-0.003427576412319055	O2	0.003427576412319055	-1.0	0.05854550719157752	-0.05854550719157752
