	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Clostridium_innocuum_I46	Metabolite	126.68907411867438	None	-1	126.68907411867438	1.0	11.255624110580204	11.255624110580204
5	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-1.0000000000002927	Spermidine-e0	0	1.0000000000002927	-1.0	1.0000000000001463	-1.0000000000001463
13	Clostridium_innocuum_I46	Phosphate-e0	Microbe	12.08928724523739	Riboflavin	0	12.08928724523739	1.0	3.4769652349768165	3.4769652349768165
14	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.9999999999990995	Inosine	0	0.9999999999990995	-1.0	0.9999999999995497	-0.9999999999995497
15	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-1.0000000000000009	D-Glucose-e0	1	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
17	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.9241112603267636	Riboflavin	0	0.9241112603267636	-1.0	0.9613070582944679	-0.9613070582944679
18	Clostridium_innocuum_I46	Zn2+-e0	Microbe	-0.924111260327831	Riboflavin	0	0.924111260327831	-1.0	0.9613070582950232	-0.9613070582950232
25	Clostridium_innocuum_I46	L-Lysine-e0	Microbe	-41.26899935784966	Riboflavin	0	41.26899935784966	-1.0	6.424095217059727	-6.424095217059727
26	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	-1.0000000000000004	L-Aspartate-e0	1	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
27	Clostridium_innocuum_I46	Sulfate-e0	Microbe	-0.9241112603274112	Riboflavin	0	0.9241112603274112	-1.0	0.9613070582948048	-0.9613070582948048
34	Clostridium_innocuum_I46	L-Arginine-e0	Microbe	-35.572358342215864	Riboflavin	0	35.572358342215864	-1.0	5.964256730072563	-5.964256730072563
35	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-1.0000000000000002	L-Glutamine-e0	1	1.0000000000000002	-1.0	1.0	-1.0
43	Clostridium_innocuum_I46	L-Leucine-e0	Microbe	-54.1813856600132	Riboflavin	0	54.1813856600132	-1.0	7.3608006127060115	-7.3608006127060115
44	Clostridium_innocuum_I46	L-Histidine-e0	Microbe	-11.393282031311163	Riboflavin	0	11.393282031311163	-1.0	3.3753936113157472	-3.3753936113157472
45	Clostridium_innocuum_I46	L-Proline-e0	Microbe	-26.58432473972967	Riboflavin	0	26.58432473972967	-1.0	5.155998908041939	-5.155998908041939
46	Clostridium_innocuum_I46	Co2+-e0	Microbe	-0.92411126032704	Riboflavin	0	0.92411126032704	-1.0	0.9613070582946117	-0.9613070582946117
48	Clostridium_innocuum_I46	L-Valine-e0	Microbe	0.6666666666677981	D-Glucose-e0	0	0.6666666666677981	1.0	0.8164965809284188	0.8164965809284188
51	Clostridium_innocuum_I46	L-Valine-e0	Microbe	0.1666666666636598	Spermidine-e0	0	0.1666666666636598	1.0	0.4082482904601804	0.4082482904601804
57	Clostridium_innocuum_I46	L-Valine-e0	Microbe	0.6666666666679535	D-Mannose-e0	0	0.6666666666679535	1.0	0.8164965809285141	0.8164965809285141
61	Clostridium_innocuum_I46	L-Valine-e0	Microbe	0.3333333333421731	Folate-e0	0	0.3333333333421731	1.0	0.5773502691972812	0.5773502691972812
62	Clostridium_innocuum_I46	L-Valine-e0	Microbe	0.6666666666674895	N-Acetyl-D-chondrosamine-e0	0	0.6666666666674895	1.0	0.81649658092823	0.81649658092823
66	Clostridium_innocuum_I46	L-Valine-e0	Microbe	-236.69313039792888	Riboflavin	0	236.69313039792888	-1.0	15.384834428681021	-15.384834428681021
67	Clostridium_innocuum_I46	L-Valine-e0	Microbe	-0.16666666667012978	Inosine	0	0.16666666667012978	-1.0	0.40824829046810446	-0.40824829046810446
75	Clostridium_innocuum_I46	L-Threonine-e0	Microbe	-30.5086774394198	Riboflavin	0	30.5086774394198	-1.0	5.523466071174856	-5.523466071174856
77	Clostridium_innocuum_I46	Spermidine-e0	Microbe	-0.9999999999999992	Spermidine-e0	1	0.9999999999999992	-1.0	0.9999999999999996	-0.9999999999999996
84	Clostridium_innocuum_I46	Thiamin-e0	Microbe	20.53409998486222	Riboflavin	0	20.53409998486222	1.0	4.531456717752275	4.531456717752275
92	Clostridium_innocuum_I46	L-Isoleucine-e0	Microbe	-44.48445267486995	Riboflavin	0	44.48445267486995	-1.0	6.6696666089745404	-6.6696666089745404
94	Clostridium_innocuum_I46	fe3-e0	Microbe	-0.9241112603272705	Riboflavin	0	0.9241112603272705	-1.0	0.9613070582947316	-0.9613070582947316
96	Clostridium_innocuum_I46	H+-e0	Microbe	1.3333333333331783	D-Glucose-e0	0	1.3333333333331783	1.0	1.1547005383791844	1.1547005383791844
99	Clostridium_innocuum_I46	H+-e0	Microbe	1.3333333333309183	Spermidine-e0	0	1.3333333333309183	1.0	1.1547005383782059	1.1547005383782059
105	Clostridium_innocuum_I46	H+-e0	Microbe	1.3333333333331825	D-Mannose-e0	0	1.3333333333331825	1.0	1.1547005383791862	1.1547005383791862
109	Clostridium_innocuum_I46	H+-e0	Microbe	-0.33333333332837256	Folate-e0	0	0.33333333332837256	-1.0	0.5773502691853296	-0.5773502691853296
110	Clostridium_innocuum_I46	H+-e0	Microbe	1.333333333332622	N-Acetyl-D-chondrosamine-e0	0	1.333333333332622	1.0	1.1547005383789435	1.1547005383789435
117	Clostridium_innocuum_I46	H+-e0	Microbe	-145.96921143890103	Riboflavin	0	145.96921143890103	-1.0	12.081771866696583	-12.081771866696583
118	Clostridium_innocuum_I46	H+-e0	Microbe	-1.333333333334906	Inosine	0	1.333333333334906	-1.0	1.1547005383799325	-1.1547005383799325
126	Clostridium_innocuum_I46	Uracil-e0	Microbe	-39.64223087788821	Riboflavin	0	39.64223087788821	-1.0	6.296207658415359	-6.296207658415359
130	Clostridium_innocuum_I46	XAN-e0	Microbe	-0.4999999999998982	Spermidine-e0	0	0.4999999999998982	-1.0	0.7071067811864755	-0.7071067811864755
135	Clostridium_innocuum_I46	XAN-e0	Microbe	0.9999999999994712	Folate-e0	0	0.9999999999994712	1.0	0.9999999999997355	0.9999999999997355
139	Clostridium_innocuum_I46	XAN-e0	Microbe	12.1887354882716	Riboflavin	0	12.1887354882716	1.0	3.491236956763548	3.491236956763548
140	Clostridium_innocuum_I46	XAN-e0	Microbe	0.5000000000002464	Inosine	0	0.5000000000002464	1.0	0.7071067811867218	0.7071067811867218
143	Clostridium_innocuum_I46	L-Malate-e0	Microbe	1.6666666666664798	D-Glucose-e0	0	1.6666666666664798	1.0	1.2909944487357332	1.2909944487357332
145	Clostridium_innocuum_I46	L-Malate-e0	Microbe	0.49999999999988265	L-Aspartate-e0	0	0.49999999999988265	1.0	0.7071067811864645	0.7071067811864645
146	Clostridium_innocuum_I46	L-Malate-e0	Microbe	0.9999999999995347	L-Glutamine-e0	0	0.9999999999995347	1.0	0.9999999999997673	0.9999999999997673
148	Clostridium_innocuum_I46	L-Malate-e0	Microbe	1.1666666666644712	Spermidine-e0	0	1.1666666666644712	1.0	1.080123449733627	1.080123449733627
154	Clostridium_innocuum_I46	L-Malate-e0	Microbe	1.6666666666664207	D-Mannose-e0	0	1.6666666666664207	1.0	1.2909944487357103	1.2909944487357103
158	Clostridium_innocuum_I46	L-Malate-e0	Microbe	2.3333333333361734	Folate-e0	0	2.3333333333361734	1.0	1.5275252316528762	1.5275252316528762
159	Clostridium_innocuum_I46	L-Malate-e0	Microbe	1.1666666666660694	N-Acetyl-D-chondrosamine-e0	0	1.1666666666660694	1.0	1.0801234497343668	1.0801234497343668
161	Clostridium_innocuum_I46	L-Malate-e0	Microbe	-1.999999999999428	O2-e0	0	1.999999999999428	-1.0	1.4142135623728929	-1.4142135623728929
170	Clostridium_innocuum_I46	L-Malate-e0	Microbe	-136.0155871834799	Riboflavin	0	136.0155871834799	-1.0	11.662572065521392	-11.662572065521392
171	Clostridium_innocuum_I46	L-Malate-e0	Microbe	0.3333333333315366	Inosine	0	0.3333333333315366	1.0	0.5773502691880698	0.5773502691880698
214	Clostridium_innocuum_I46	L-Alanine-e0	Microbe	1.000000000001727	Folate-e0	0	1.000000000001727	1.0	1.0000000000008635	1.0000000000008635
216	Clostridium_innocuum_I46	L-Alanine-e0	Microbe	-47.48732979904361	Riboflavin	0	47.48732979904361	-1.0	6.8911051217525054	-6.8911051217525054
219	Clostridium_innocuum_I46	L-Methionine-e0	Microbe	0.9999999999997082	Spermidine-e0	0	0.9999999999997082	1.0	0.9999999999998541	0.9999999999998541
224	Clostridium_innocuum_I46	L-Methionine-e0	Microbe	-20.48243529522775	Riboflavin	0	20.48243529522775	-1.0	4.52575245624722	-4.52575245624722
231	Clostridium_innocuum_I46	L-Cysteine-e0	Microbe	-33.54760594845129	Riboflavin	0	33.54760594845129	-1.0	5.792029518955449	-5.792029518955449
238	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0	Microbe	-6.992697026203969	Riboflavin	0	6.992697026203969	-1.0	2.644370818588794	-2.644370818588794
240	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	-0.3333333333335514	D-Glucose-e0	0	0.3333333333335514	-1.0	0.5773502691898146	-0.5773502691898146
242	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	0.5000000000000415	L-Aspartate-e0	0	0.5000000000000415	1.0	0.7071067811865769	0.7071067811865769
243	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	1.0000000000000062	L-Glutamine-e0	0	1.0000000000000062	1.0	1.000000000000003	1.000000000000003
245	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	0.16666666666716393	Spermidine-e0	0	0.16666666666716393	1.0	0.40824829046447203	0.40824829046447203
251	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	-0.33333333333359694	D-Mannose-e0	0	0.33333333333359694	-1.0	0.5773502691898541	-0.5773502691898541
255	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	1.3333333333317219	Folate-e0	0	1.3333333333317219	1.0	1.1547005383785538	1.1547005383785538
256	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	0.1666666666665299	N-Acetyl-D-chondrosamine-e0	0	0.1666666666665299	1.0	0.40824829046369554	0.40824829046369554
261	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	43.81333463384034	Riboflavin	0	43.81333463384034	1.0	6.619164194506761	6.619164194506761
262	Clostridium_innocuum_I46	L-Asparagine-e0	Microbe	-0.666666666666014	Inosine	0	0.666666666666014	-1.0	0.8164965809273264	-0.8164965809273264
264	Clostridium_innocuum_I46	Ca2+-e0	Microbe	-0.9241112603266515	Riboflavin	0	0.9241112603266515	-1.0	0.9613070582944097	-0.9613070582944097
271	Clostridium_innocuum_I46	Cu2+-e0	Microbe	-0.9241112603268682	Riboflavin	0	0.9241112603268682	-1.0	0.9613070582945223	-0.9613070582945223
273	Clostridium_innocuum_I46	Fe2+-e0	Microbe	-1.9241112603342208	Riboflavin	0	1.9241112603342208	-1.0	1.3871233760319306	-1.3871233760319306
278	Clostridium_innocuum_I46	Fumarate-e0	Microbe	0.49999999999976574	Spermidine-e0	0	0.49999999999976574	1.0	0.7071067811863819	0.7071067811863819
287	Clostridium_innocuum_I46	Fumarate-e0	Microbe	-23.148331752624784	Riboflavin	0	23.148331752624784	-1.0	4.8112713239459675	-4.8112713239459675
288	Clostridium_innocuum_I46	Fumarate-e0	Microbe	0.4999999999996186	Inosine	0	0.4999999999996186	1.0	0.7071067811862778	0.7071067811862778
296	Clostridium_innocuum_I46	Glycine-e0	Microbe	-0.9999999999953604	Folate-e0	0	0.9999999999953604	-1.0	0.9999999999976802	-0.9999999999976802
