	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
9	PAN	Phosphate-e0	Muribaculum_intestinale_YL27	-127.45775495942449	127.45775495942449	-1.0	11.289718993820197	-11.289718993820197
13	PAN	Mn2+-e0	Muribaculum_intestinale_YL27	-0.9241112603206008	0.9241112603206008	-1.0	0.9613070582912625	-0.9613070582912625
15	PAN	Zn2+-e0	Muribaculum_intestinale_YL27	-0.924111260319656	0.924111260319656	-1.0	0.9613070582907711	-0.9613070582907711
17	PAN	Co2+-e0	Muribaculum_intestinale_YL27	-0.9241112603198987	0.9241112603198987	-1.0	0.9613070582908974	-0.9613070582908974
26	PAN	fe3-e0	Muribaculum_intestinale_YL27	-0.9241112603045646	0.9241112603045646	-1.0	0.9613070582829217	-0.9613070582829217
32	Adenosine-e0	H+-e0	Muribaculum_intestinale_YL27	-0.4999999999987071	0.4999999999987071	-1.0	0.7071067811856333	-0.7071067811856333
33	Neu5Ac-e0	H+-e0	Muribaculum_intestinale_YL27	4.500000000011777	4.500000000011777	1.0	2.1213203435624184	2.1213203435624184
34	D-Glucose-e0	H+-e0	Muribaculum_intestinale_YL27	2.9999999999898557	2.9999999999898557	1.0	1.7320508075659489	1.7320508075659489
37	D-Mannose-e0	H+-e0	Muribaculum_intestinale_YL27	2.9999999999938716	2.9999999999938716	1.0	1.7320508075671082	1.7320508075671082
50	O2-e0	H+-e0	Muribaculum_intestinale_YL27	-1.0000000000040752	1.0000000000040752	-1.0	1.0000000000020375	-1.0000000000020375
55	Sucrose	H+-e0	Muribaculum_intestinale_YL27	6.499999999983025	6.499999999983025	1.0	2.5495097567930634	2.5495097567930634
56	Folate	H+-e0	Muribaculum_intestinale_YL27	0.5000000000027072	0.5000000000027072	1.0	0.7071067811884618	0.7071067811884618
57	Riboflavin	H+-e0	Muribaculum_intestinale_YL27	0.9999999999898592	0.9999999999898592	1.0	0.9999999999949296	0.9999999999949296
58	PAN	H+-e0	Muribaculum_intestinale_YL27	-2252.602048293365	2252.602048293365	-1.0	47.461584974517706	-47.461584974517706
80	Adenosine-e0	L-Aspartate-e0	Muribaculum_intestinale_YL27	1.0000000000012148	1.0000000000012148	1.0	1.0000000000006073	1.0000000000006073
81	Neu5Ac-e0	L-Aspartate-e0	Muribaculum_intestinale_YL27	3.0000000000091824	3.0000000000091824	1.0	1.732050807571528	1.732050807571528
99	Sucrose	L-Aspartate-e0	Muribaculum_intestinale_YL27	0.999999999985568	0.999999999985568	1.0	0.999999999992784	0.999999999992784
100	Folate	L-Aspartate-e0	Muribaculum_intestinale_YL27	5.000000000002408	5.000000000002408	1.0	2.236067977500328	2.236067977500328
101	Riboflavin	L-Aspartate-e0	Muribaculum_intestinale_YL27	0.9999999999914512	0.9999999999914512	1.0	0.9999999999957255	0.9999999999957255
102	PAN	L-Aspartate-e0	Muribaculum_intestinale_YL27	-1774.922464765494	1774.922464765494	-1.0	42.1298286818911	-42.1298286818911
114	PAN	L-Cysteine-e0	Muribaculum_intestinale_YL27	-13.0135059637284	13.0135059637284	-1.0	3.6074237294402223	-3.6074237294402223
124	PAN	L-Histidine-e0	Muribaculum_intestinale_YL27	-11.393282031211555	11.393282031211555	-1.0	3.3753936113009924	-3.3753936113009924
134	PAN	L-Arginine-e0	Muribaculum_intestinale_YL27	-36.572358341926794	36.572358341926794	-1.0	6.047508440831381	-6.047508440831381
144	PAN	L-Lysine-e0	Muribaculum_intestinale_YL27	-41.26899935756571	41.26899935756571	-1.0	6.424095217037626	-6.424095217037626
149	Adenosine-e0	Inosine-e0	Muribaculum_intestinale_YL27	1.0000000000000349	1.0000000000000349	1.0	1.0000000000000173	1.0000000000000173
156	Folate	Inosine-e0	Muribaculum_intestinale_YL27	1.0000000000001434	1.0000000000001434	1.0	1.0000000000000717	1.0000000000000717
157	Riboflavin	Inosine-e0	Muribaculum_intestinale_YL27	0.9999999999997808	0.9999999999997808	1.0	0.9999999999998904	0.9999999999998904
158	PAN	Inosine-e0	Muribaculum_intestinale_YL27	-60.08478561414565	60.08478561414565	-1.0	7.751437648213759	-7.751437648213759
160	Adenosine-e0	Adenosine-e0	Muribaculum_intestinale_YL27	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
165	Neu5Ac-e0	NH3-e0	Muribaculum_intestinale_YL27	-2.0000000000075264	2.0000000000075264	-1.0	1.4142135623757561	-1.4142135623757561
183	Sucrose	NH3-e0	Muribaculum_intestinale_YL27	-0.9999999999885136	0.9999999999885136	-1.0	0.9999999999942568	-0.9999999999942568
184	Folate	NH3-e0	Muribaculum_intestinale_YL27	-6.0000000000018066	6.0000000000018066	-1.0	2.449489742783547	-2.449489742783547
185	Riboflavin	NH3-e0	Muribaculum_intestinale_YL27	-2.9999999999929945	2.9999999999929945	-1.0	1.732050807566855	-1.732050807566855
186	PAN	NH3-e0	Muribaculum_intestinale_YL27	1443.5502469752012	1443.5502469752012	1.0	37.994081736175715	37.994081736175715
190	Neu5Ac-e0	Neu5Ac-e0	Muribaculum_intestinale_YL27	-0.9999999999999991	0.9999999999999991	-1.0	0.9999999999999996	-0.9999999999999996
