	In	InAmount	Out	OutAmount	All	AllAmount	Type
5'-Deoxyadenosine-e0	Blautia_coccoides_YL58.Blautia_coccoides_YL58	2		0	Blautia_coccoides_YL58.Blautia_coccoides_YL58	2	Metabolite
Acetate-e0	Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58	9		0	Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58	9	Metabolite
Blautia_coccoides_YL58	PAN	1	Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Cysteine-e0.L-Cysteine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.L-Lactate-e0.L-Methionine-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Cl--e0.Mg-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.Folate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.Urea-e0.Urea-e0.L-Phenylalanine.Riboflavin.PAN.Puryvate.N-acetylneuraminate (as sialic residue).O2-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0	132	PANPhosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Cysteine-e0.L-Cysteine-e0.L-Tyrosine-e0.L-Tyrosine-e0.Inosine-e0.Inosine-e0.Inosine-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.L-Lactate-e0.L-Methionine-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Succinate-e0.Cl--e0.Mg-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.Folate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.Urea-e0.Urea-e0.L-Phenylalanine.Riboflavin.PAN.Puryvate.N-acetylneuraminate (as sialic residue).O2-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0	133	Microbe
CO2-e0	Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58	9		0	Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58	9	Metabolite
Ca2+-e0	Blautia_coccoides_YL58	1		0	Blautia_coccoides_YL58	1	Metabolite
Cl--e0	Blautia_coccoides_YL58	1		0	Blautia_coccoides_YL58	1	Metabolite
Co2+-e0	Blautia_coccoides_YL58	1		0	Blautia_coccoides_YL58	1	Metabolite
Cu2+-e0	Blautia_coccoides_YL58	1		0	Blautia_coccoides_YL58	1	Metabolite
D-Glucose-e0	Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58	9		0	Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58.Blautia_coccoides_YL58	9	Metabolite
Fe2+-e0	Blautia_coccoides_YL58	1		0	Blautia_coccoides_YL58	1	Metabolite
