	In	InAmount	Out	OutAmount	All	AllAmount	Type
5'-Deoxyadenosine-e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
5-Methylthio-D-ribose-e0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
Acetate-e0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	18		0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	18	Metabolite
Butyrate-e0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	11		0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	11	Metabolite
CO2-e0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	18		0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	18	Metabolite
Ca2+-e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2	Metabolite
Cl--e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2	Metabolite
Co2+-e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2	Metabolite
Cu2+-e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1	2	Metabolite
Cytosine	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
Cytosine-e0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	9		0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	9	Metabolite
D-Glucose-e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	10		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	10	Metabolite
D-Mannose-e0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	18		0	Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	18	Metabolite
Enterococcus_faecalis_KB1	Riboflavin-e0	1	H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Methionine-e0.L-Methionine-e0.Riboflavin-e0.L-Cysteine-e0.L-Cysteine-e0.L-Leucine-e0.L-Isoleucine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Phenylalanine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.N-Acetyl-D-glucosamine-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.L-Tryptophan-e0.Cl--e0.Mg-e0.Folate-e0.Niacin.PAN.Pyridoxal.Inosine.Inosine.Inosine.Cytosine.O2-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Glycerol-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.5-Methylthio-D-ribose-e0.5-Methylthio-D-ribose-e0.Propanal-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.H2O-e0.L-Aspartate-e0.L-Arginine-e0.Ornithine-e0.H+-e0.Uracil-e0.L-Serine-e0.Acetate-e0.Ethanol-e0.Fumarate-e0.D-Mannose-e0.Succinate-e0.CO2-e0.H2-e0.Ornithine-e0.Ornithine-e0.Ornithine-e0	144	Riboflavin-e0H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Methionine-e0.L-Methionine-e0.Riboflavin-e0.L-Cysteine-e0.L-Cysteine-e0.L-Leucine-e0.L-Isoleucine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Phenylalanine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.N-Acetyl-D-glucosamine-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.L-Tryptophan-e0.Cl--e0.Mg-e0.Folate-e0.Niacin.PAN.Pyridoxal.Inosine.Inosine.Inosine.Cytosine.O2-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Glycerol-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.5-Methylthio-D-ribose-e0.5-Methylthio-D-ribose-e0.Propanal-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.H2O-e0.L-Aspartate-e0.L-Arginine-e0.Ornithine-e0.H+-e0.Uracil-e0.L-Serine-e0.Acetate-e0.Ethanol-e0.Fumarate-e0.D-Mannose-e0.Succinate-e0.CO2-e0.H2-e0.Ornithine-e0.Ornithine-e0.Ornithine-e0	145	Microbe
Ethanol-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	16		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	16	Metabolite
Fe2+-e0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	10		0	Flavonifractor_plautii_YL31.Enterococcus_faecalis_KB1.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31.Flavonifractor_plautii_YL31	10	Metabolite
