	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1012##ddca	-0.004347469559312944	-0.02600845	0.021660980440687056	0.021660980440687056	1.0
bc1012##Heme	-0.00048778088656224955	-0.00291812	0.0024303391134377506	0.0024303391134377506	1.0
bc1001##CMP	-0.012814141930543707	-0.08206978	0.06925563806945628	0.06925563806945628	1.0
bc1015##Deoxycytidine	-0.004074907233694529	-0.01434937	0.010274462766305472	0.010274462766305472	1.0
bc1012##TRHL	-0.010295952724904453	-0.06159485	0.05129889727509555	0.05129889727509555	1.0
bc1001##Folate	-0.0012826507447029547	-0.0082149	0.006932249255297046	0.006932249255297046	1.0
bc1001##TRHL	-0.009024619997689949	-0.05779931	0.04877469000231005	0.04877469000231005	1.0
bc1015##Arsenite	-0.0003910725016399769	-0.00137712	0.000986047498360023	0.000986047498360023	1.0
bc1012##TTP	-0.0020720589567872275	-0.01239595	0.010323891043212772	0.010323891043212772	1.0
bc1012##Deoxycytidine	-0.003496794399444207	-0.02091934	0.017422545600555794	0.017422545600555794	1.0
bc1015##L-Methionine	-0.03405708369556328	-0.11992854	0.08587145630443671	0.08587145630443671	1.0
D-Glucose##bc1012	0.130368822335666	3.97581482	-3.845445997664334	3.845445997664334	1.0
bc1012##5-Aminolevulinate	-0.003902247092511464	-0.02334493	0.019442682907488535	0.019442682907488535	1.0
bc1001##L-Alanine	-0.06901131643584076	-0.44199164	0.3729803235641593	0.3729803235641593	1.0
bc1012##Pyridoxal	-0.0004877808865618063	-0.00291812	0.002430339113438194	0.002430339113438194	1.0
bc1012##Deoxyguanosine	-0.0004877808865651668	-0.00291812	0.0024303391134348333	0.0024303391134348333	1.0
bc1001##L-Tryptophan	-0.007191748970735577	-0.04606046	0.03886871102926442	0.03886871102926442	1.0
bc1001##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.018981389443022606	-0.12156869	0.10258730055697739	0.10258730055697739	1.0
bc1012##Formate	-0.0004877808865599891	-0.00291812	0.002430339113440011	0.002430339113440011	1.0
bc1012##K+	-0.0004877808865648709	-0.00291812	0.0024303391134351295	0.0024303391134351295	1.0
bc1012##L-Threonine	-0.036689738133048946	-0.21949392	0.18280418186695108	0.18280418186695108	1.0
bc1015##4-Hydroxybenzoate	-0.0007821450032549549	-0.00275424	0.0019720949967450448	0.0019720949967450448	1.0
bc1012##CoA	-0.0009755617731192323	-0.00583623	0.004860668226880768	0.004860668226880768	1.0
bc1015##BIOT	-0.0007821450032786864	-0.00275424	0.0019720949967213133	0.0019720949967213133	1.0
bc1015##D-Arabinose	-0.020913190859192906	-0.07364367	0.052730479140807085	0.052730479140807085	1.0
bc1012##Fumarate	-1.7779765480128402	-1.7657678	-0.01220874801284011	0.01220874801284011	1.0
bc1012##Glycine	-0.0871648222397931	-0.52145775	0.43429292776020695	0.43429292776020695	1.0
bc1001##Co2+	-0.0004275502482358986	-0.0027383	0.0023107497517641015	0.0023107497517641015	1.0
bc1015##meso-2,6-Diaminopimelate	-0.006971063619736488	-0.02454789	0.017576826380263512	0.017576826380263512	1.0
bc1001##L-Glutamine	-0.032525470197850126	-0.20831346	0.17578798980214988	0.17578798980214988	1.0
bc1012##meso-2,6-Diaminopimelate	-0.004347469559309482	-0.02600845	0.021660980440690515	0.021660980440690515	1.0
bc1001##L-Methionine	-0.018616899075226893	-0.11923427	0.1006173709247731	0.1006173709247731	1.0
bc1001##K+	-0.00042755024823795467	-0.0027383	0.0023107497517620454	0.0023107497517620454	1.0
bc1001##Thiamin	-0.0004275502482385666	-0.0027383	0.0023107497517614334	0.0023107497517614334	1.0
bc1015##L-Proline	-0.05138414185598723	-0.18094401	0.12955986814401277	0.12955986814401277	1.0
bc1001##S-Adenosyl-L-methionine	-0.0012826507447161763	-0.0082149	0.006932249255283824	0.006932249255283824	1.0
bc1001##Zn2+	-0.0004275502482345031	-0.0027383	0.002310749751765497	0.002310749751765497	1.0
bc1001##BIOT	-0.00042755024823746727	-0.0027383	0.002310749751762533	0.002310749751762533	1.0
bc1012##Ala-Ala	-0.004347469559310914	-0.02600845	0.021660980440689086	0.021660980440689086	1.0
bc1015##Cl-	-0.0007821450032787043	-0.00275424	0.0019720949967212955	0.0019720949967212955	1.0
bc1015##Glycerol	-0.01736193461398633	-0.06113828	0.043776345386013674	0.043776345386013674	1.0
bc1001##Ala-Ala	-0.0038106488804391676	-0.02440578	0.02059513111956083	0.02059513111956083	1.0
bc1015##BET	-0.0015642900065367259	-0.00550849	0.003944199993463274	0.003944199993463274	1.0
bc1001##Cl-	-0.00042755024823390913	-0.0027383	0.0023107497517660907	0.0023107497517660907	1.0
bc1012##Cu2+	-0.0004877808865634543	-0.00291812	0.002430339113436546	0.002430339113436546	1.0
bc1001##Putrescine	-0.0004275502482381751	-0.0027383	0.0023107497517618246	0.0023107497517618246	1.0
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.034723869227975074	-0.12227656	0.08755269077202493	0.08755269077202493	1.0
bc1001##Deoxyguanosine	-0.00042755024823657546	-0.0027383	0.0023107497517634245	0.0023107497517634245	1.0
bc1001##L-Histidine	-0.012076710535761228	-0.07734681	0.06527009946423877	0.06527009946423877	1.0
bc1015##L-Isoleucine	-0.0673951425792319	-0.23732511	0.1699299674207681	0.1699299674207681	1.0
bc1001##Formate	-0.00042755024823842896	-0.0027383	0.002310749751761571	0.002310749751761571	1.0
bc1001##L-Phenylalanine	-0.023542800875893576	-0.15078282	0.12724001912410643	0.12724001912410643	1.0
bc1012##Chorismate	-0.0009755617731400298	-0.00583623	0.00486066822685997	0.00486066822685997	1.0
bc1015##Formate	-0.0007821450032792995	-0.00275424	0.0019720949967207005	0.0019720949967207005	1.0
bc1015##L-Histidine	-0.022092698672381745	-0.07779718	0.05570448132761825	0.05570448132761825	1.0
bc1015##Heme	-0.0007821450032773961	-0.00275424	0.0019720949967226035	0.0019720949967226035	1.0
bc1015##Thiamin	-0.000782145003282029	-0.00275424	0.001972094996717971	0.001972094996717971	1.0
bc1015##L-Aspartate	-0.05597644438900996	-0.19711533	0.14113888561099003	0.14113888561099003	1.0
bc1012##Acetate	1.763509922819684	6.5368435	-4.773333577180316	4.773333577180316	1.0
bc1001##L-Isoleucine	-0.03684075180290938	-0.23595122	0.1991104681970906	0.1991104681970906	1.0
bc1015##Spermidine	-0.0007821450032799686	-0.00275424	0.0019720949967200314	0.0019720949967200314	1.0
bc1001##L-Aspartate	-0.030598856469821547	-0.19597422	0.16537536353017845	0.16537536353017845	1.0
bc1015##L-Leucine	-0.10463002798212578	-0.36844396	0.26381393201787423	0.26381393201787423	1.0
bc1012##L-Proline	-0.03204546748329765	-0.19170988	0.15966441251670235	0.15966441251670235	1.0
bc1012##Nicotinamide ribonucleotide	-0.00048778088656303885	-0.00291812	0.0024303391134369613	0.0024303391134369613	1.0
bc1012##D-Glucose	-0.9999999999999998	-3.97581482	2.97581482	2.97581482	1.0
bc1001##Heme	-0.0004275502482361686	-0.0027383	0.0023107497517638313	0.0023107497517638313	1.0
bc1001##ddca	-0.011362362432943146	-0.07277168	0.06140931756705686	0.06140931756705686	1.0
bc1015##L-Threonine	-0.05883111893656724	-0.20716778	0.14833666106343274	0.14833666106343274	1.0
bc1001##BET	-0.0008551004964792141	-0.0054766	0.004621499503520786	0.004621499503520786	1.0
bc1012##GTP	-0.023537103755403032	-0.14080916	0.11727205624459695	0.11727205624459695	1.0
bc1015##L-Arginine	-0.06876042171066778	-0.2421328	0.17337237828933222	0.17337237828933222	1.0
bc1001##D-Arabinose	-0.011431946641344282	-0.07321734	0.061785393358655724	0.061785393358655724	1.0
bc1001##L-Threonine	-0.032159330303095035	-0.20596847	0.17380913969690495	0.17380913969690495	1.0
bc1012##L-Tryptophan	-0.00820487814789676	-0.04908514	0.040880261852103236	0.040880261852103236	1.0
bc1012##Zn2+	-0.0004877808865617047	-0.00291812	0.0024303391134382953	0.0024303391134382953	1.0
D-Glucose##bc1015	0.2787243911686641	3.52139788	-3.2426734888313358	3.2426734888313358	1.0
bc1015##Acetate	1.6212872432974932	5.70919747	-4.087910226702507	4.087910226702507	1.0
bc1001##L-Lysine	-0.04348972726642104	-0.27853542	0.23504569273357895	0.23504569273357895	1.0
bc1012##L-Histidine	-0.013778002927603703	-0.08242599	0.0686479870723963	0.0686479870723963	1.0
bc1015##H+	1.4200974138064404	5.00072803	-3.58063061619356	3.58063061619356	1.0
bc1015##PPi	0.007696260512298418	0.0271016	-0.01940533948770158	0.01940533948770158	1.0
bc1001##AMP	-0.01181653456354351	-0.07568048	0.06386394543645649	0.06386394543645649	1.0
bc1012##L-Arginine	-0.04288209899938402	-0.2565393	0.213657201000616	0.213657201000616	1.0
